2016,02,19,00,00,4.23,76.42,1023.11,2.60,0.00,62.38,8.21,38.62,61.54,401.25,2521.37,13.71,260.44,18.70,265.63,27.18,285.77,18.99,6.26,1.45,93.00,57.00,1027.90,1017.20,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,24.28,1.14,27.79,0.72,37.58,12.90,27.00,4.68
2016,02,20,00,00,6.14,71.21,1024.37,1.30,0.00,87.08,74.00,87.04,82.83,0.00,722.68,27.29,234.36,37.12,237.50,76.80,261.01,43.41,10.36,1.47,75.00,63.00,1028.00,1021.80,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,39.63,11.09,51.39,22.93,99.36,41.04,56.88,23.04
2016,02,21,00,00,11.85,72.50,1022.37,0.00,0.00,65.50,28.62,52.00,50.12,211.36,2915.64,23.82,246.74,31.74,251.48,75.13,264.13,39.33,14.55,10.34,78.00,66.00,1023.70,1018.90,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,34.95,5.69,43.65,12.10,92.90,56.55,51.48,25.56
2016,02,22,00,00,11.50,74.21,1015.67,0.00,0.00,36.72,5.46,17.50,26.46,472.15,3521.73,17.56,267.00,24.59,266.38,58.74,262.21,33.93,15.22,8.71,86.00,60.00,1019.00,1013.00,100.00,0.00,32.00,0.00,100.00,0.00,100.00,0.00,27.72,8.40,32.06,15.27,78.85,35.76,45.36,24.48
2016,02,23,00,00,7.43,81.08,1015.22,11.10,0.00,71.82,15.25,66.75,71.71,0.00,1237.99,17.91,275.74,23.88,266.36,45.67,292.25,29.76,11.16,3.21,90.00,67.00,1020.90,1012.30,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,31.62,4.32,39.25,4.35,72.20,15.28,43.56,8.28
2016,02,24,00,00,3.82,79.50,1017.10,3.40,0.00,45.73,31.92,45.50,37.67,399.45,3341.06,10.15,133.08,11.78,146.08,13.20,203.01,13.23,8.74,-0.51,95.00,53.00,1021.70,1012.00,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,16.07,5.15,20.61,3.71,29.96,1.44,23.40,4.32
2016,02,25,00,00,3.18,85.58,1012.32,6.80,1.19,94.79,10.71,50.00,94.79,0.00,1932.19,11.97,135.72,15.11,149.79,10.28,132.37,14.80,5.50,0.75,96.00,69.00,1016.20,1009.10,100.00,58.00,37.00,0.00,100.00,0.00,100.00,58.00,22.33,1.02,23.77,0.00,22.10,2.19,26.64,3.96
2016,02,26,00,00,3.26,71.17,1010.83,0.00,0.00,50.00,34.50,35.04,14.54,445.80,3902.65,12.81,100.98,16.64,115.52,16.00,101.42,15.64,7.78,-0.36,100.00,49.00,1016.30,1005.70,100.00,2.70,100.00,0.00,100.00,0.00,75.00,0.00,22.07,0.51,24.48,2.52,29.35,1.84,24.12,0.36
2016,02,27,00,00,4.71,74.92,1003.23,0.00,0.00,54.79,25.46,44.54,8.88,329.02,3817.21,9.34,106.78,13.28,131.86,22.68,95.43,14.10,11.08,0.93,95.00,54.00,1005.80,1001.20,100.00,0.90,38.00,3.00,100.00,0.00,100.00,0.00,14.66,2.41,25.63,2.90,44.66,8.09,19.80,9.72
2016,02,28,00,00,4.36,84.21,1005.46,0.00,0.00,96.92,87.92,86.50,74.88,40.85,2924.54,11.97,323.08,14.48,298.05,32.20,98.82,19.48,9.45,-0.23,95.00,68.00,1008.20,1003.40,100.00,30.00,100.00,5.00,100.00,8.00,100.00,0.00,22.31,6.15,28.71,5.41,57.07,11.18,28.08,10.80
2016,02,29,00,00,2.48,91.71,1012.28,14.30,1.12,100.00,24.25,89.50,98.96,0.00,579.39,23.31,320.68,29.75,308.70,31.07,41.19,27.99,4.15,0.72,96.00,86.00,1020.50,1007.20,100.00,100.00,100.00,0.00,100.00,0.00,100.00,75.00,30.24,18.42,39.44,22.33,40.73,8.37,41.40,18.72
2016,03,01,00,00,3.82,72.17,1020.48,3.60,0.35,83.08,40.42,42.71,74.88,240.00,3728.21,18.04,276.39,20.63,277.60,30.78,280.11,22.82,7.65,0.35,94.00,45.00,1023.50,1014.30,100.00,0.90,100.00,0.00,100.00,0.00,100.00,0.00,28.84,9.18,29.24,9.26,76.41,6.21,38.16,12.60
2016,03,02,00,00,6.62,76.08,1006.33,6.30,0.00,73.96,37.33,39.08,71.21,77.37,1792.46,28.18,252.72,37.11,254.10,67.52,265.89,41.31,10.11,2.60,81.00,69.00,1013.60,1002.20,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,37.21,17.06,46.57,25.92,80.79,45.45,52.56,31.68
2016,03,03,00,00,3.47,82.96,1001.91,5.70,0.00,80.79,0.25,51.83,71.67,34.82,1527.24,23.65,272.19,31.43,274.24,55.13,294.51,33.47,5.35,0.33,93.00,73.00,1008.50,997.40,100.00,0.00,6.00,0.00,100.00,0.00,100.00,0.00,35.64,9.50,43.93,18.45,76.83,25.16,46.08,21.96
2016,03,04,00,00,4.65,73.46,997.88,3.20,0.00,85.23,84.42,85.04,57.62,0.00,1028.84,22.38,186.15,29.94,197.83,59.14,231.95,36.80,8.34,-0.15,95.00,58.00,1008.40,992.40,100.00,1.00,100.00,0.00,100.00,0.00,100.00,0.00,38.54,9.03,51.86,13.34,99.70,12.98,55.08,15.12
2016,03,05,00,00,4.93,75.96,994.32,8.40,1.40,82.92,39.46,78.75,81.79,73.69,1520.12,11.17,193.85,14.27,203.98,25.20,221.79,20.64,7.63,0.48,95.00,64.00,996.80,991.70,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,21.79,0.00,29.48,0.72,53.10,1.30,49.68,6.48
2016,03,06,00,00,2.75,80.00,1001.90,5.50,1.75,81.54,0.00,48.12,76.46,88.88,2783.92,25.34,252.87,29.22,254.62,37.23,276.57,30.82,5.25,-0.23,94.00,65.00,1005.70,996.80,100.00,7.00,0.00,0.00,100.00,0.00,100.00,0.00,42.96,4.39,48.83,3.60,48.39,17.56,44.28,9.72
